date_visit,prefecture,n_stay,n_people,n_room,amount_fee,n_reserve
2023-10-24,大阪府,6,14,7,374750,6
2023-10-24,兵庫県,7,91,25,1441600,7
2023-10-24,奈良県,2,7,3,196370,2
2023-10-24,和歌山県,3,10,3,183310,3
2023-10-24,鳥取県,2,4,2,70000,2
2023-10-24,島根県,1,2,1,46000,1
2023-10-24,岡山県,2,4,3,146000,2
2023-10-24,広島県,1,3,1,96000,1
2023-10-24,徳島県,2,4,2,114000,2
2023-10-24,香川県,4,12,4,276400,4
2023-10-24,愛媛県,1,3,1,63000,1
2023-10-24,福岡県,1,2,1,57500,1
2023-10-24,佐賀県,1,7,2,166500,1
2023-10-24,不明,175,336,53,8087652,121
2023-10-25,茨城県,4,6,3,209370,3
2023-10-25,千葉県,2,4,2,115605,2
2023-10-25,東京都,9,17,8,585700,8
2023-10-25,神奈川県,4,9,3,425450,3
2023-10-25,新潟県,1,2,1,54640,1
2023-10-25,富山県,3,7,6,236450,3
2023-10-25,石川県,3,11,3,323300,3
2023-10-25,福井県,16,289,35,3709790,16
2023-10-25,山梨県,2,4,2,131890,2
2023-10-25,長野県,1,3,1,127650,1
2023-10-25,岐阜県,2,9,2,234730,2
2023-10-25,静岡県,11,23,10,752260,10
2023-10-25,愛知県,14,25,14,625440,14
2023-10-25,三重県,2,4,2,109000,2
2023-10-25,滋賀県,5,36,15,623190,5
2023-10-25,京都府,2,4,2,175400,2
2023-10-25,大阪府,9,27,10,908128,9
2023-10-25,兵庫県,14,43,17,927150,14
2023-10-25,奈良県,3,8,3,272650,3
2023-10-25,和歌山県,2,4,2,139150,2
2023-10-25,島根県,1,2,1,58000,1
2023-10-25,岡山県,6,28,12,624800,5
2023-10-25,広島県,3,17,8,356000,3
2023-10-25,山口県,1,2,1,44000,1
2023-10-25,徳島県,3,4,3,120800,3
2023-10-25,香川県,2,6,2,146310,2
2023-10-25,愛媛県,2,6,2,122000,2
2023-10-25,大分県,2,3,2,50400,2
2023-10-25,宮崎県,1,15,8,285000,1
2023-10-25,沖縄県,1,9,4,233000,1
2023-10-25,不明,110,353,106,6825011,102
2023-10-26,茨城県,1,5,1,104550,1
2023-10-26,埼玉県,1,2,1,53500,1
2023-10-26,千葉県,3,9,3,208200,3
2023-10-26,東京都,8,22,8,462500,8
2023-10-26,神奈川県,4,8,3,380370,3
2023-10-26,石川県,4,11,4,272540,4
2023-10-26,福井県,23,111,35,2709408,23
2023-10-26,長野県,4,11,4,302550,4
2023-10-26,静岡県,8,21,8,516390,8
2023-10-26,愛知県,19,39,15,1603210,15
2023-10-26,三重県,6,8,4,279200,4
2023-10-26,滋賀県,5,12,6,288500,5
2023-10-26,京都府,2,4,2,113090,2
2023-10-26,大阪府,6,15,6,442100,6
2023-10-26,兵庫県,11,47,15,963940,11
2023-10-26,奈良県,5,16,5,496790,5
2023-10-26,和歌山県,1,2,1,54640,1
2023-10-26,鳥取県,1,1,1,9000,1
2023-10-26,岡山県,5,9,5,325350,5
2023-10-26,広島県,4,7,4,131350,4
2023-10-26,山口県,1,2,1,60000,1
2023-10-26,徳島県,1,2,1,58000,1
2023-10-26,香川県,7,20,8,484182,7
2023-10-26,愛媛県,6,19,8,365800,6
2023-10-26,福岡県,1,22,7,440000,1
2023-10-26,不明,123,478,77,9577294,111
2023-10-27,埼玉県,5,10,5,319600,5
2023-10-27,千葉県,4,6,2,165900,2
2023-10-27,東京都,6,15,6,386105,6
2023-10-27,神奈川県,1,3,1,83460,1
2023-10-27,新潟県,1,3,1,56070,1
2023-10-27,富山県,2,4,2,113070,2
2023-10-27,石川県,2,7,2,174810,2
2023-10-27,福井県,20,127,35,3356670,20
2023-10-27,長野県,1,2,1,44190,1
2023-10-27,岐阜県,7,22,7,574430,7
2023-10-27,静岡県,16,39,17,1118750,16
2023-10-27,愛知県,18,47,19,1262340,18
2023-10-27,三重県,4,8,4,222500,4
2023-10-27,滋賀県,4,9,4,284050,4
2023-10-27,京都府,7,18,7,543270,7
2023-10-27,大阪府,14,42,14,1006856,14
2023-10-27,兵庫県,16,128,34,2510685,16
2023-10-27,奈良県,7,15,7,466050,7
2023-10-27,和歌山県,3,6,3,148940,3
2023-10-27,鳥取県,1,2,1,61200,1
2023-10-27,島根県,1,2,1,45000,1
2023-10-27,岡山県,6,12,6,359700,6
2023-10-27,広島県,1,3,1,67050,1
2023-10-27,山口県,1,5,1,135000,1
2023-10-27,香川県,7,18,9,483800,7
2023-10-27,愛媛県,1,2,1,82000,1
2023-10-27,高知県,1,5,1,150000,1
2023-10-27,福岡県,1,1,1,10050,1
2023-10-27,大分県,3,6,3,140400,3
2023-10-27,鹿児島県,1,3,1,45000,1
2023-10-27,沖縄県,2,19,13,424350,2
2023-10-27,不明,209,558,135,11967346,202
2023-10-28,埼玉県,4,10,3,400490,3
2023-10-28,千葉県,1,3,1,79650,1
2023-10-28,東京都,11,38,16,1350120,11
2023-10-28,神奈川県,2,5,2,185950,2
2023-10-28,新潟県,2,6,3,184950,2
2023-10-28,富山県,3,11,4,544230,3
2023-10-28,石川県,4,9,4,281850,4
2023-10-28,福井県,27,263,63,7152116,27
2023-10-28,長野県,2,5,2,173900,2
2023-10-28,岐阜県,5,14,5,279815,5
2023-10-28,静岡県,14,38,13,1392040,13
2023-10-28,愛知県,18,59,20,1894924,16
2023-10-28,三重県,4,17,5,504860,4
2023-10-28,滋賀県,9,24,7,712120,7
2023-10-28,京都府,3,41,11,695850,3
2023-10-28,大阪府,16,54,17,1826714,14
2023-10-28,兵庫県,7,58,17,1492550,7
2023-10-28,奈良県,8,28,8,945150,8
2023-10-28,和歌山県,4,11,4,353920,4
2023-10-28,岡山県,2,4,2,118000,2
2023-10-28,広島県,1,2,1,70000,1
2023-10-28,山口県,2,6,2,208000,2
2023-10-28,徳島県,1,4,2,220000,1
2023-10-28,香川県,6,89,32,2017600,6
2023-10-28,愛媛県,4,33,11,943000,4
2023-10-28,高知県,2,5,2,147327,2
2023-10-28,佐賀県,1,2,1,60000,1
2023-10-28,熊本県,2,9,3,262000,2
2023-10-28,大分県,1,13,4,351000,1
2023-10-28,鹿児島県,1,2,1,56300,1
2023-10-28,沖縄県,1,2,1,64000,1
2023-10-28,不明,110,743,38,17981778,107
2023-10-29,茨城県,1,2,1,64500,1
2023-10-29,栃木県,1,2,1,54700,1
2023-10-29,埼玉県,4,8,4,217100,4
2023-10-29,千葉県,1,4,1,119400,1
2023-10-29,東京都,10,27,11,786430,10
2023-10-29,神奈川県,3,8,3,285550,3
2023-10-29,新潟県,1,5,1,94680,1
2023-10-29,富山県,5,13,5,383430,5
2023-10-29,石川県,4,9,5,286900,4
2023-10-29,福井県,21,154,43,3487630,19
2023-10-29,岐阜県,1,5,1,125000,1
2023-10-29,静岡県,13,41,14,865590,10
2023-10-29,愛知県,21,55,22,1438730,21
2023-10-29,三重県,3,9,3,266520,3
2023-10-29,滋賀県,6,12,6,380900,6
2023-10-29,京都府,7,20,7,617600,7
2023-10-29,大阪府,11,41,17,1250178,11
2023-10-29,兵庫県,15,137,32,2452370,15
2023-10-29,奈良県,6,16,6,452507,6
2023-10-29,和歌山県,5,12,5,339700,5
2023-10-29,鳥取県,2,5,2,118800,2
2023-10-29,岡山県,4,11,5,304660,4
2023-10-29,広島県,2,2,1,58000,1
2023-10-29,山口県,3,6,3,193300,3
2023-10-29,徳島県,1,2,1,36000,1
2023-10-29,香川県,11,63,28,1478700,11
2023-10-29,愛媛県,5,10,5,222600,5
2023-10-29,高知県,3,6,3,173600,3
2023-10-29,福岡県,2,4,2,147010,2
2023-10-29,熊本県,1,2,1,82000,1
2023-10-29,宮崎県,1,2,1,46000,1
2023-10-29,不明,215,634,125,12873919,204
2023-10-30,茨城県,1,3,1,69420,1
2023-10-30,東京都,5,8,3,147100,3
2023-10-30,神奈川県,3,9,3,228200,3
2023-10-30,新潟県,1,4,1,84000,1
2023-10-30,富山県,1,2,1,72900,1
2023-10-30,石川県,9,23,10,577990,9
2023-10-30,福井県,14,72,18,1491025,14
2023-10-30,長野県,2,8,4,189500,2
2023-10-30,岐阜県,7,16,8,350050,7
2023-10-30,静岡県,7,18,8,487850,7
2023-10-30,愛知県,13,26,13,630490,12
2023-10-30,三重県,3,20,5,492500,3
2023-10-30,滋賀県,8,23,8,523540,8
2023-10-30,京都府,5,9,5,238230,5
2023-10-30,大阪府,14,87,18,1213400,14
2023-10-30,兵庫県,8,35,11,668040,8
2023-10-30,奈良県,5,11,4,440950,4
2023-10-30,和歌山県,4,14,5,366630,3
2023-10-30,島根県,2,4,2,81280,2
2023-10-30,岡山県,7,16,7,347300,7
2023-10-30,広島県,1,6,1,132000,1
2023-10-30,徳島県,1,6,1,126000,1
2023-10-30,香川県,5,30,11,547964,5
2023-10-30,愛媛県,1,1,1,9000,1
2023-10-30,高知県,2,4,2,106000,2
2023-10-30,福岡県,2,4,2,80190,2
2023-10-30,熊本県,1,4,1,80000,1
2023-10-30,大分県,1,1,1,9000,1
2023-10-30,不明,141,405,74,8639567,135
2023-10-31,福島県,2,4,2,86800,2
2023-10-31,茨城県,1,3,1,63150,1
2023-10-31,埼玉県,1,2,1,46500,1
2023-10-31,千葉県,1,2,1,46500,1
2023-10-31,東京都,7,21,7,637040,7
2023-10-31,神奈川県,1,3,1,71800,1
2023-10-31,新潟県,2,6,2,158300,2
2023-10-31,石川県,7,57,8,988110,7
2023-10-31,福井県,8,42,11,676080,8
2023-10-31,山梨県,2,5,2,110530,2
2023-10-31,岐阜県,4,13,4,259520,4
2023-10-31,静岡県,4,13,4,451250,4
2023-10-31,愛知県,7,11,6,278100,6
2023-10-31,滋賀県,3,6,3,172500,3
2023-10-31,京都府,1,4,1,85000,1
2023-10-31,大阪府,4,7,4,239900,4
2023-10-31,兵庫県,12,151,18,1966895,12
2023-10-31,奈良県,5,9,4,417650,4
2023-10-31,和歌山県,2,4,2,122000,2
2023-10-31,鳥取県,1,2,1,52000,1
2023-10-31,島根県,2,4,2,104190,2
2023-10-31,岡山県,4,17,5,476440,4
2023-10-31,広島県,3,8,3,206600,3
2023-10-31,徳島県,2,3,2,57500,2
2023-10-31,香川県,2,5,2,155000,2
2023-10-31,愛媛県,1,2,1,80000,1
2023-10-31,高知県,1,4,1,61200,1
2023-10-31,熊本県,1,2,1,48000,1
2023-10-31,沖縄県,1,2,1,34200,1
2023-10-31,不明,125,361,84,8114120,105
2023-11-01,山形県,1,3,2,36750,1
2023-11-01,福島県,1,6,1,225300,1
2023-11-01,栃木県,1,2,1,42500,1
2023-11-01,群馬県,2,5,2,152400,2
2023-11-01,埼玉県,2,6,2,130920,2
2023-11-01,千葉県,3,6,3,170590,3
2023-11-01,東京都,10,15,8,516750,8
2023-11-01,神奈川県,2,6,2,166650,2
2023-11-01,石川県,3,6,3,196700,3
2023-11-01,福井県,16,139,22,2665890,16
2023-11-01,山梨県,2,3,2,83000,2
2023-11-01,長野県,3,9,3,213640,3
2023-11-01,岐阜県,11,27,9,653770,9
2023-11-01,静岡県,4,8,4,203000,4
2023-11-01,愛知県,8,59,29,1399160,8
2023-11-01,三重県,4,9,4,221890,4
2023-11-01,滋賀県,4,14,4,384240,4
2023-11-01,京都府,3,9,4,214460,3
2023-11-01,大阪府,14,29,13,1002150,12
2023-11-01,兵庫県,13,27,11,874800,11
2023-11-01,奈良県,4,8,2,128600,2
2023-11-01,和歌山県,4,9,4,235790,4
2023-11-01,岡山県,2,4,2,152000,2
2023-11-01,広島県,2,4,2,122000,2
2023-11-01,山口県,2,4,2,198000,2
2023-11-01,徳島県,2,4,2,132000,2
2023-11-01,香川県,5,11,5,286900,5
2023-11-01,愛媛県,2,4,2,105500,2
2023-11-01,高知県,1,2,1,50000,1
2023-11-01,熊本県,1,2,1,50000,1
2023-11-01,大分県,1,1,1,12500,1
2023-11-01,不明,98,317,63,5990739,88
2023-11-02,山形県,1,2,1,46900,1
2023-11-02,栃木県,1,2,1,77300,1
2023-11-02,埼玉県,2,32,6,367130,2
2023-11-02,東京都,24,59,20,1759600,20
2023-11-02,神奈川県,4,13,4,385700,4
2023-11-02,新潟県,1,4,1,74300,1
2023-11-02,富山県,3,11,4,311470,3
2023-11-02,石川県,11,41,12,1113240,11
2023-11-02,福井県,9,58,15,1249600,9
2023-11-02,山梨県,1,7,3,184960,1
2023-11-02,長野県,2,5,2,120650,2
2023-11-02,岐阜県,2,8,3,177050,2
2023-11-02,静岡県,6,13,6,507610,6
2023-11-02,愛知県,28,70,29,2002451,28
2023-11-02,三重県,5,11,5,276200,5
2023-11-02,滋賀県,3,7,3,245800,3
2023-11-02,京都府,4,13,4,376793,4
2023-11-02,大阪府,19,51,19,1409300,19
2023-11-02,兵庫県,15,48,16,1170465,14
2023-11-02,奈良県,7,19,9,711840,7
2023-11-02,和歌山県,2,5,2,164700,2
2023-11-02,鳥取県,3,9,3,185100,3
2023-11-02,島根県,1,2,1,50000,1
2023-11-02,岡山県,6,12,6,308940,6
2023-11-02,広島県,5,12,5,330090,5
2023-11-02,山口県,7,14,6,502184,6
2023-11-02,徳島県,7,12,6,268500,6
2023-11-02,香川県,11,31,11,787950,11
2023-11-02,高知県,1,2,1,62000,1
2023-11-02,沖縄県,1,2,1,104000,1
2023-11-02,不明,172,512,95,12169665,161
2023-11-03,宮城県,1,4,1,72900,1
2023-11-03,福島県,2,27,5,430000,2
2023-11-03,埼玉県,2,4,2,209600,2
2023-11-03,千葉県,1,5,1,203550,1
2023-11-03,東京都,17,46,15,1886900,15
2023-11-03,神奈川県,9,28,10,661800,7
2023-11-03,新潟県,2,7,2,206300,2
2023-11-03,富山県,8,25,6,927230,6
2023-11-03,石川県,4,12,4,383350,4
2023-11-03,福井県,18,76,25,2298620,16
2023-11-03,山梨県,1,4,1,112000,1
2023-11-03,岐阜県,14,46,12,1390570,12
2023-11-03,静岡県,12,34,12,1381375,11
2023-11-03,愛知県,16,67,20,2070850,16
2023-11-03,三重県,11,30,9,922968,9
2023-11-03,滋賀県,6,20,6,562330,6
2023-11-03,京都府,8,23,8,862600,8
2023-11-03,大阪府,19,56,21,2188086,19
2023-11-03,兵庫県,12,149,39,4163830,12
2023-11-03,奈良県,8,26,8,1072850,8
2023-11-03,和歌山県,4,12,5,449650,4
2023-11-03,鳥取県,2,4,2,108190,2
2023-11-03,島根県,4,11,4,282500,4
2023-11-03,岡山県,10,24,10,775300,9
2023-11-03,広島県,4,26,9,676800,4
2023-11-03,徳島県,2,4,2,120300,2
2023-11-03,香川県,7,38,14,1279000,7
2023-11-03,愛媛県,8,23,9,836000,8
2023-11-03,高知県,2,8,3,195400,2
2023-11-03,大分県,1,2,1,46000,1
2023-11-03,宮崎県,1,3,1,87150,1
2023-11-03,沖縄県,3,4,2,202300,2
2023-11-03,不明,254,811,227,22709460,221
2023-11-04,北海道,2,5,2,273550,2
2023-11-04,茨城県,1,2,1,48700,1
2023-11-04,栃木県,1,2,1,70700,1
2023-11-04,埼玉県,4,10,4,184570,4
2023-11-04,千葉県,1,3,1,79302,1
2023-11-04,東京都,10,34,11,1118300,10
2023-11-04,神奈川県,2,6,2,117600,2
2023-11-04,新潟県,2,7,2,126450,2
2023-11-04,富山県,1,2,1,74000,1
2023-11-04,石川県,8,19,9,775100,8
2023-11-04,福井県,30,303,56,7078460,29
2023-11-04,岐阜県,3,10,3,473450,3
2023-11-04,静岡県,7,23,10,840750,7
2023-11-04,愛知県,19,54,18,1531400,18
2023-11-04,三重県,8,21,7,662590,7
2023-11-04,滋賀県,4,16,4,485110,4
2023-11-04,京都府,7,32,9,1361660,7
2023-11-04,大阪府,10,39,10,1164826,10
2023-11-04,兵庫県,18,90,25,2644531,18
2023-11-04,奈良県,8,42,14,1380070,8
2023-11-04,和歌山県,1,2,1,62500,1
2023-11-04,鳥取県,4,14,4,436150,4
2023-11-04,島根県,1,4,1,98600,1
2023-11-04,岡山県,6,23,7,863000,6
2023-11-04,広島県,3,17,5,353020,3
2023-11-04,山口県,1,3,1,78300,1
2023-11-04,徳島県,1,2,1,70000,1
2023-11-04,香川県,9,74,24,1852918,9
2023-11-04,愛媛県,7,26,7,775100,6
2023-11-04,福岡県,2,22,7,738800,2
2023-11-04,熊本県,1,2,1,59700,1
2023-11-04,鹿児島県,1,2,1,88300,1
2023-11-04,不明,252,707,167,17789124,232
2023-11-05,秋田県,1,2,1,48700,1
2023-11-05,福島県,1,6,1,226470,1
2023-11-05,栃木県,1,2,1,66300,1
2023-11-05,群馬県,3,12,3,352920,3
2023-11-05,東京都,12,33,14,988880,12
2023-11-05,神奈川県,2,7,2,278250,2
2023-11-05,新潟県,2,6,2,166540,2
2023-11-05,富山県,4,17,4,403990,4
2023-11-05,石川県,6,18,6,312050,6
2023-11-05,福井県,13,90,20,2050840,13
2023-11-05,長野県,1,14,5,256200,1
2023-11-05,岐阜県,5,12,5,452510,5
2023-11-05,静岡県,7,15,6,398200,6
2023-11-05,愛知県,20,63,21,1497363,20
2023-11-05,三重県,5,5,3,178200,3
2023-11-05,滋賀県,6,13,6,468450,6
2023-11-05,京都府,5,15,5,264702,5
2023-11-05,大阪府,17,42,15,1143346,15
2023-11-05,兵庫県,15,72,18,1656472,13
2023-11-05,奈良県,10,26,8,754230,8
2023-11-05,和歌山県,8,63,20,1566950,8
2023-11-05,鳥取県,4,6,2,112800,2
2023-11-05,岡山県,6,15,6,446050,6
2023-11-05,広島県,2,4,2,194000,2
2023-11-05,山口県,2,7,3,301000,2
2023-11-05,徳島県,7,14,5,534400,5
2023-11-05,香川県,7,16,8,433800,7
2023-11-05,愛媛県,1,2,1,66000,1
2023-11-05,高知県,2,7,2,163999,2
2023-11-05,福岡県,3,8,4,262000,3
2023-11-05,大分県,1,2,1,61900,1
2023-11-05,不明,188,585,137,15478217,164
2023-11-06,北海道,1,2,1,54640,1
2023-11-06,秋田県,1,2,1,99300,1
2023-11-06,群馬県,1,2,1,46500,1
2023-11-06,埼玉県,5,11,5,367400,5
2023-11-06,東京都,18,36,16,1443910,16
2023-11-06,新潟県,3,10,3,232860,3
2023-11-06,富山県,3,7,3,226620,3
2023-11-06,石川県,3,9,3,279500,3
2023-11-06,福井県,10,34,12,733940,10
2023-11-06,長野県,3,9,3,198500,3
2023-11-06,岐阜県,5,11,5,277200,5
2023-11-06,静岡県,6,19,6,622227,6
2023-11-06,愛知県,11,96,29,2311540,10
2023-11-06,三重県,2,4,2,113300,2
2023-11-06,滋賀県,4,9,4,329150,4
2023-11-06,京都府,5,23,9,507980,5
2023-11-06,大阪府,8,22,8,526220,8
2023-11-06,兵庫県,5,65,17,1062180,5
2023-11-06,奈良県,1,4,1,79800,1
2023-11-06,和歌山県,3,6,2,135200,3
2023-11-06,島根県,2,15,5,593000,2
2023-11-06,岡山県,4,21,7,550062,4
2023-11-06,広島県,1,2,1,92700,1
2023-11-06,山口県,2,2,2,56000,2
2023-11-06,徳島県,3,8,4,275700,3
2023-11-06,香川県,5,9,5,216500,5
2023-11-06,愛媛県,2,4,2,108000,2
2023-11-06,高知県,1,2,1,48000,1
2023-11-06,福岡県,1,2,1,77300,1
2023-11-06,熊本県,1,2,1,44000,1
2023-11-06,宮崎県,1,8,4,280000,1
2023-11-06,不明,171,405,90,10034535,144
2023-11-07,宮城県,1,2,1,72900,1
2023-11-07,茨城県,1,2,1,48700,1
2023-11-07,埼玉県,3,6,3,212250,3
2023-11-07,千葉県,2,6,2,150500,2
2023-11-07,東京都,5,10,5,302800,5
2023-11-07,神奈川県,2,5,2,106310,2
2023-11-07,新潟県,1,2,1,83900,1
2023-11-07,富山県,1,2,1,79500,1
2023-11-07,石川県,4,8,4,252900,4
2023-11-07,福井県,13,117,26,2612670,13
2023-11-07,山梨県,1,12,4,310900,1
2023-11-07,岐阜県,2,9,4,227300,2
2023-11-07,静岡県,1,2,1,57500,1
2023-11-07,愛知県,13,45,16,1202650,13
2023-11-07,三重県,1,2,1,84000,1
2023-11-07,滋賀県,1,2,1,57500,1
2023-11-07,京都府,10,60,21,1198190,8
2023-11-07,大阪府,19,82,28,1828640,15
2023-11-07,兵庫県,9,17,7,448920,7
2023-11-07,奈良県,2,4,2,147300,2
2023-11-07,和歌山県,1,16,8,298000,1
2023-11-07,島根県,1,2,1,48000,1
2023-11-07,岡山県,7,28,11,686850,7
2023-11-07,山口県,2,4,2,130000,2
2023-11-07,徳島県,4,7,4,229400,3
2023-11-07,香川県,3,9,4,259000,3
2023-11-07,愛媛県,2,5,2,101000,2
2023-11-07,高知県,1,4,1,61200,1
2023-11-07,福岡県,3,7,3,151310,3
2023-11-07,大分県,1,2,1,44190,1
2023-11-07,沖縄県,2,3,2,66500,2
2023-11-07,不明,156,380,85,11386519,142
2023-11-08,北海道,1,4,1,101800,1
2023-11-08,宮城県,1,18,5,622000,1
2023-11-08,埼玉県,2,5,2,189350,2
2023-11-08,千葉県,3,7,3,222050,3
2023-11-08,東京都,1,2,1,92700,1
2023-11-08,神奈川県,2,2,1,109000,1
2023-11-08,新潟県,1,2,1,66300,1
2023-11-08,石川県,2,4,2,106900,2
2023-11-08,福井県,9,49,25,1805700,9
2023-11-08,長野県,1,2,1,60910,1
2023-11-08,岐阜県,8,39,15,1023847,8
2023-11-08,静岡県,7,16,6,681330,6
2023-11-08,愛知県,12,33,12,894482,12
2023-11-08,三重県,6,10,5,324250,5
2023-11-08,滋賀県,5,11,5,383550,5
2023-11-08,京都府,5,13,5,339430,5
2023-11-08,大阪府,9,103,9,1147570,9
2023-11-08,兵庫県,4,14,6,391000,4
2023-11-08,奈良県,6,14,6,385500,6
2023-11-08,和歌山県,1,1,1,12500,1
2023-11-08,鳥取県,2,4,2,120000,2
2023-11-08,岡山県,6,12,7,338620,6
2023-11-08,広島県,1,4,1,100000,1
2023-11-08,山口県,1,2,1,39600,1
2023-11-08,徳島県,3,8,3,223950,3
2023-11-08,香川県,4,10,4,339460,4
2023-11-08,愛媛県,1,2,1,44000,1
2023-11-08,福岡県,1,2,1,78550,1
2023-11-08,熊本県,1,2,1,46000,1
2023-11-08,大分県,1,2,1,50000,1
2023-11-08,沖縄県,2,1,1,12500,1
2023-11-08,不明,125,519,36,12162233,113
2023-11-09,埼玉県,3,8,3,376000,3
2023-11-09,千葉県,2,8,2,239800,2
2023-11-09,東京都,10,27,11,1038780,10
2023-11-09,神奈川県,2,4,2,240800,2
2023-11-09,新潟県,1,2,1,61900,1
2023-11-09,富山県,2,4,2,124250,2
2023-11-09,福井県,3,51,12,989800,3
2023-11-09,山梨県,3,8,5,273104,2
2023-11-09,長野県,1,4,1,88380,1
2023-11-09,岐阜県,4,9,4,214680,4
2023-11-09,静岡県,10,28,11,842860,10
2023-11-09,愛知県,23,90,41,2611915,21
2023-11-09,三重県,5,10,4,440150,4
2023-11-09,滋賀県,6,19,6,421420,6
2023-11-09,大阪府,6,16,6,490488,6
2023-11-09,兵庫県,6,19,10,542250,6
2023-11-09,奈良県,5,14,5,370100,5
2023-11-09,和歌山県,3,12,6,199500,2
2023-11-09,鳥取県,4,10,4,300600,4
2023-11-09,島根県,1,2,1,90000,1
2023-11-09,岡山県,8,27,14,801820,8
2023-11-09,山口県,2,5,2,136000,2
2023-11-09,徳島県,1,3,1,64800,1
2023-11-09,香川県,7,26,10,1148800,7
2023-11-09,愛媛県,3,21,10,444000,3
2023-11-09,福岡県,5,6,3,291300,3
2023-11-09,大分県,2,7,2,158000,2
2023-11-09,沖縄県,3,1,1,12500,1
2023-11-09,不明,101,436,45,13450560,88
2023-11-10,香港,1,2,1,20100,1
2023-11-10,福島県,1,5,1,154750,1
2023-11-10,群馬県,1,2,1,56730,1
2023-11-10,埼玉県,3,9,3,248400,3
2023-11-10,千葉県,3,6,4,325620,3
2023-11-10,東京都,14,26,11,1398700,10
2023-11-10,神奈川県,3,6,3,220000,3
2023-11-10,新潟県,1,4,1,116000,1
2023-11-10,富山県,2,4,2,170220,2
2023-11-10,石川県,4,19,5,619530,4
2023-11-10,福井県,19,115,34,3255900,19
2023-11-10,山梨県,2,4,2,118300,2
2023-11-10,長野県,2,7,2,167960,2
2023-11-10,岐阜県,3,9,3,257150,3
2023-11-10,静岡県,7,23,9,806818,7
2023-11-10,愛知県,22,54,22,1945350,22
2023-11-10,三重県,10,25,11,935950,10
2023-11-10,滋賀県,3,7,3,199050,3
2023-11-10,京都府,5,15,6,560000,5
2023-11-10,大阪府,15,43,16,1731670,15
2023-11-10,兵庫県,18,67,28,1674680,18
2023-11-10,奈良県,12,36,12,1429600,12
2023-11-10,和歌山県,7,22,7,648860,7
2023-11-10,鳥取県,6,30,11,688182,6
2023-11-10,島根県,2,6,2,162000,2
2023-11-10,岡山県,7,23,10,957000,7
2023-11-10,広島県,4,9,4,288800,4
2023-11-10,山口県,3,9,4,282900,3
2023-11-10,徳島県,1,2,1,62000,1
2023-11-10,香川県,14,46,15,1277354,13
2023-11-10,愛媛県,5,13,5,362500,5
2023-11-10,高知県,1,2,1,56000,1
2023-11-10,不明,211,568,124,17875122,206
2023-11-11,栃木県,1,2,1,88300,1
2023-11-11,埼玉県,1,2,1,37700,1
2023-11-11,千葉県,3,7,3,205460,3
2023-11-11,東京都,6,24,7,1398400,6
2023-11-11,神奈川県,5,14,5,248850,5
2023-11-11,新潟県,6,22,6,611950,6
2023-11-11,富山県,2,46,12,1906710,2
2023-11-11,石川県,5,32,10,1126330,5
2023-11-11,福井県,20,142,34,4511510,19
2023-11-11,山梨県,2,8,2,295250,2
2023-11-11,長野県,5,13,5,494750,5
2023-11-11,岐阜県,3,6,3,324900,3
2023-11-11,静岡県,6,24,7,870620,6
2023-11-11,愛知県,26,193,64,6543430,26
2023-11-11,滋賀県,2,4,2,132200,2
2023-11-11,京都府,3,9,3,285220,3
2023-11-11,大阪府,9,84,26,2220610,9
2023-11-11,兵庫県,15,137,36,3414240,15
2023-11-11,奈良県,5,22,9,801430,5
2023-11-11,和歌山県,2,8,2,289500,2
2023-11-11,島根県,2,8,2,250800,2
2023-11-11,岡山県,5,18,5,745500,5
2023-11-11,山口県,2,8,2,361000,2
2023-11-11,香川県,9,57,17,1987900,9
2023-11-11,愛媛県,2,7,2,216000,2
2023-11-11,高知県,1,20,6,480000,1
2023-11-11,福岡県,1,2,1,114000,1
2023-11-11,沖縄県,1,2,1,97200,1
2023-11-11,不明,146,637,142,19806427,145
2023-11-12,宮城県,1,2,1,66300,1
2023-11-12,埼玉県,7,25,7,681577,7
2023-11-12,東京都,32,56,22,2843640,22
2023-11-12,神奈川県,5,12,6,341050,5
2023-11-12,新潟県,2,6,2,175060,2
2023-11-12,富山県,4,14,5,409050,4
2023-11-12,石川県,5,13,5,412710,5
2023-11-12,福井県,17,90,29,2466890,17
2023-11-12,山梨県,1,4,1,150350,1
2023-11-12,長野県,3,9,3,263500,3
2023-11-12,岐阜県,7,28,10,1067427,7
2023-11-12,静岡県,13,38,13,1502950,13
2023-11-12,愛知県,19,70,35,2184589,18
2023-11-12,三重県,6,17,6,454760,6
2023-11-12,滋賀県,6,38,9,933650,6
2023-11-12,京都府,2,7,2,243050,2
2023-11-12,大阪府,19,95,26,2472732,19
2023-11-12,兵庫県,15,66,20,1560730,14
2023-11-12,奈良県,5,18,6,687900,5
2023-11-12,和歌山県,10,26,9,967650,9
2023-11-12,鳥取県,1,2,1,78000,1
2023-11-12,島根県,1,5,1,120000,1
2023-11-12,岡山県,5,16,5,494650,5
2023-11-12,広島県,3,10,3,351600,3
2023-11-12,山口県,1,5,1,160000,1
2023-11-12,徳島県,2,6,2,165324,2
2023-11-12,香川県,9,38,14,932000,9
2023-11-12,愛媛県,3,13,3,286400,3
2023-11-12,大分県,3,13,6,457364,3
